name,link,description,price,image,features,main_category,sub_category
케라시스 클리닉 두피 쿨링 샴푸 1500ml,https://prod.danawa.com/info/?pcode=28808924&cate=18313515,,8330,//img.danawa.com/prod_img/500000/924/808/img/28808924_1.jpg?shrink=130:130&_v=20231017161652,"['샴푸', '지성두피', '약산성(pH4.5~6.5)', '비듬케어', '두피쿨링', '대용량', '펌프형']",샴푸,일반샴푸
댕기머리 서린 샴푸 8ml,https://prod.danawa.com/info/?pcode=17206424&cate=18313515,,80,//img.danawa.com/prod_img/500000/424/206/img/17206424_1.jpg?shrink=130:130&_v=20220608122634,"['샴푸', '일회용']",샴푸,일반샴푸
도브 인텐스 리페어 샴푸 680ml,https://prod.danawa.com/info/?pcode=5718613&cate=18313515,,4690,//img.danawa.com/prod_img/500000/613/718/img/5718613_1.jpg?shrink=130:130&_v=20231215102141,"['샴푸', '펌프형']",샴푸,일반샴푸
클리어 맨 헤어 스트롱 샴푸 650ml,https://prod.danawa.com/info/?pcode=20240234&cate=18313515,,6300,//img.danawa.com/prod_img/500000/234/240/img/20240234_1.jpg?shrink=130:130&_v=20230519102702,"['샴푸', '남성용', '비듬케어', '펌프형']",샴푸,일반샴푸
무스텔라 젠틀 클렌징 젤 500ml,https://prod.danawa.com/info/?pcode=30497960&cate=18313515,,33260,//img.danawa.com/prod_img/500000/960/497/img/30497960_1.jpg?shrink=130:130&_v=20231207121033,"['샴푸', '유아동용', '대용량']",샴푸,일반샴푸
케라시스 내추럴 레시피 티트리오일 샴푸 1L,https://prod.danawa.com/info/?pcode=11954468&cate=18313515,,8100,//placehold.co/130,"['샴푸', '지성두피', '약산성(pH4.5~6.5)', '유분케어', '설페이트프리', '실리콘프리', '파라벤프리', '대용량', '펌프형']",샴푸,일반샴푸
온더셀 지성 샴푸 1000ml,https://prod.danawa.com/info/?pcode=76505753&cate=18313515,,37400,//placehold.co/130,"['샴푸', '지성두피', '비듬케어', '파라벤프리', '저자극', '두피진정', '두피클렌징', '펌프형']",샴푸,일반샴푸
프레시팝 미셀라 모히또 샴푸 500ml,https://prod.danawa.com/info/?pcode=14956994&cate=18313515,기름진 두피와 모발을 상쾌하게 딥 클렌징하는 샴푸,7370,//placehold.co/130,"['샴푸', '지성두피', '약산성(pH4.5~6.5)', '유분케어', '실리콘프리', '파라벤프리', '펌프형']",샴푸,일반샴푸
려 함빛 극손상 앤 영양케어 샴푸 550ml,https://prod.danawa.com/info/?pcode=14073257&cate=18313515,실험으로 입증된 손상모 케어 효과,11900,//placehold.co/130,"['샴푸', '손상모발', '약산성(pH4.5~6.5)', '펌프형']",샴푸,일반샴푸
쿤달 네이처 샴푸 화이트머스크 500ml,https://prod.danawa.com/info/?pcode=9839037&cate=18313515,,9310,//img.danawa.com/prod_img/500000/037/839/img/9839037_1.jpg?shrink=130:130&_v=20220712090739,"['샴푸', '약산성(pH4.5~6.5)', '파라벤프리', '\n[주요성분] 주성분: 에리스리톨, 꿀 추출물, 마카다미아씨 추출물']",샴푸,일반샴푸
더퓨어로터스 연꽃잎 샴푸 지성 타입 450ml,https://prod.danawa.com/info/?pcode=62898665&cate=18313515,,36000,//img.danawa.com/prod_img/500000/665/898/img/62898665_1.jpg?shrink=130:130&_v=20240810072342,"['샴푸', '지성두피']",샴푸,일반샴푸
오가니스트 히말라야 핑크솔트 스케일링 샴푸 500ml,https://prod.danawa.com/info/?pcode=21588443&cate=18313515,,6670,//img.danawa.com/prod_img/500000/443/588/img/21588443_1.jpg?shrink=130:130&_v=20230718111009,"['샴푸', '약산성(pH4.5~6.5)', '설페이트프리', '실리콘프리', '파라벤프리', '비건인증: 한국비건인증원', '펌프형']",샴푸,일반샴푸
미쟝센 퍼펙트 오리지널 세럼 샴푸 680ml,https://prod.danawa.com/info/?pcode=16857467&cate=18313515,,7390,//img.danawa.com/prod_img/500000/467/857/img/16857467_1.jpg?shrink=130:130&_v=20230711100317,"['샴푸', '펌프형']",샴푸,일반샴푸
헤드앤숄더 프로페셔널 오일 컨트롤 샴푸 300ml,https://prod.danawa.com/info/?pcode=19537793&cate=18313515,,14280,//img.danawa.com/prod_img/500000/793/537/img/19537793_1.jpg?shrink=130:130&_v=20230328154908,"['샴푸', '지성두피', '비듬케어', '펌프형']",샴푸,일반샴푸
엘라스틴 실크리페어 퍼펙트 샤이닝 골드실크 샴푸 1200ml,https://prod.danawa.com/info/?pcode=74459714&cate=18313515,,34220,//img.danawa.com/prod_img/500000/714/459/img/74459714_1.jpg?shrink=130:130&_v=20250116072320,"['샴푸', '대용량', '펌프형']",샴푸,일반샴푸
로레알프로페셔널 세리 엑스퍼트 비타미노 컬러 샴푸 1500ml,https://prod.danawa.com/info/?pcode=17309966&cate=18313515,,47040,//img.danawa.com/prod_img/500000/966/309/img/17309966_1.jpg?shrink=130:130&_v=20220622153237,"['샴푸', '대용량', '펌프형']",샴푸,일반샴푸
오가니스트 로즈마리 앤 씨솔트 딥클렌징 샴푸 500ml,https://prod.danawa.com/info/?pcode=16822667&cate=18313515,,7040,//img.danawa.com/prod_img/500000/667/822/img/16822667_1.jpg?shrink=130:130&_v=20230727131357,"['샴푸', '지성두피', '약산성(pH4.5~6.5)', '유분케어', '설페이트프리', '실리콘프리', '파라벤프리', '비건인증: 한국비건인증원', '펌프형']",샴푸,일반샴푸
아베다 인바티 울트라 어드밴스드 엑스폴리에이팅 샴푸 라이트 1000ml,https://prod.danawa.com/info/?pcode=74853890&cate=18313515,,137640,//img.danawa.com/prod_img/500000/890/853/img/74853890_1.jpg?shrink=130:130&_v=20250206141304,['샴푸'],샴푸,일반샴푸
라우쉬 카모마일 아마란스 리페어 샴푸 200ml,https://prod.danawa.com/info/?pcode=3920260&cate=18313515,외부 환경으로 손상된 모발에 영양을 주는 손상 모발용 샴푸!,34670,//img.danawa.com/prod_img/500000/260/920/img/3920260_1.jpg?shrink=130:130&_v=20170721114930,"['샴푸', '실리콘프리', '파라벤프리']",샴푸,일반샴푸
로레알파리 히알루론산 두피 샴푸 440ml,https://prod.danawa.com/info/?pcode=19851023&cate=18313515,,38910,//img.danawa.com/prod_img/500000/023/851/img/19851023_1.jpg?shrink=130:130&_v=20230419170652,"['샴푸', '약산성(pH4.5~6.5)', '실리콘프리', '펌프형']",샴푸,일반샴푸
TS 지디 샴푸 813ml,https://prod.danawa.com/info/?pcode=59600882&cate=18313515,,27960,//img.danawa.com/prod_img/500000/882/600/img/59600882_1.jpg?shrink=130:130&_v=20250115115757,['샴푸'],샴푸,일반샴푸
쏘헤어 너리싱 샴푸 데미지케어 1000ml,https://prod.danawa.com/info/?pcode=44308961&cate=18313515,,19790,//img.danawa.com/prod_img/500000/961/308/img/44308961_1.jpg?shrink=130:130&_v=20240328081243,"['샴푸', '손상모발']",샴푸,일반샴푸
태승산업 닥터비타민 샴푸&린스 4.2L,https://prod.danawa.com/info/?pcode=12377015&cate=18313515,,7630,//img.danawa.com/prod_img/500000/015/377/img/12377015_1.jpg?shrink=130:130&_v=20230419173535,"['샴푸', '리필 대용량', '주성분: 캐모마일추출물']",샴푸,일반샴푸
부케가르니 나드 샴푸 시그니처 1000ml,https://prod.danawa.com/info/?pcode=5633105&cate=18313515,,12900,//img.danawa.com/prod_img/500000/105/633/img/5633105_1.jpg?shrink=130:130&_v=20230801132859,"['샴푸', '대용량', '펌프형']",샴푸,일반샴푸
댄트롤 상쾌한 향 프레쉬 애플 샴푸 820ml,https://prod.danawa.com/info/?pcode=8910626&cate=18313515,,5120,//img.danawa.com/prod_img/500000/626/910/img/8910626_1.jpg?shrink=130:130&_v=20230321122505,"['샴푸', '비듬케어', '펌프형']",샴푸,일반샴푸
제로이드 루트힐 마일드 샴푸 300ml,https://prod.danawa.com/info/?pcode=11055336&cate=18313515,,28340,//img.danawa.com/prod_img/500000/336/055/img/11055336_1.jpg?shrink=130:130&_v=20200410111502,"['샴푸', '설페이트프리', '파라벤프리']",샴푸,일반샴푸
볼빅 세보 샴푸 500g,https://prod.danawa.com/info/?pcode=10343898&cate=18313515,,49500,//img.danawa.com/prod_img/500000/898/343/img/10343898_1.jpg?shrink=130:130&_v=20230405123813,"['샴푸', '비듬케어', '펌프형']",샴푸,일반샴푸
헤드앤숄더 퍼퓸 프레쉬 샴푸 750ml,https://prod.danawa.com/info/?pcode=12225293&cate=18313515,,10470,//img.danawa.com/prod_img/500000/293/225/img/12225293_1.jpg?shrink=130:130&_v=20220622155524,"['샴푸', '비듬케어', '펌프형']",샴푸,일반샴푸
모노벨 쿨 헤어 샴푸 1500ml,https://prod.danawa.com/info/?pcode=3251456&cate=18313515,,5620,//img.danawa.com/prod_img/500000/456/251/img/3251456_1.jpg?shrink=130:130&_v=20170802153820,"['샴푸', '비듬케어', '두피쿨링', '대용량', '펌프형']",샴푸,일반샴푸
팬틴 극손상 케어 샴푸 1.8L,https://prod.danawa.com/info/?pcode=19234337&cate=18313515,,13930,//img.danawa.com/prod_img/500000/337/234/img/19234337_1.jpg?shrink=130:130&_v=20230419180655,"['샴푸', '대용량', '펌프형']",샴푸,일반샴푸
팬틴 극손상케어 샴푸 2개 1800ml,https://prod.danawa.com/info/?pcode=71132384&cate=18313515,,27610,//img.danawa.com/prod_img/500000/384/132/img/71132384_1.jpg?shrink=130:130&_v=20241113074432,"['샴푸', '대용량', '펌프형']",샴푸,일반샴푸
오가니스트 체리블라썸 수분영양 샴푸 500ml,https://prod.danawa.com/info/?pcode=16821920&cate=18313515,,4950,//img.danawa.com/prod_img/500000/920/821/img/16821920_1.jpg?shrink=130:130&_v=20230228102016,"['샴푸', '약산성(pH4.5~6.5)', '설페이트프리', '실리콘프리', '파라벤프리', '비건인증: 한국비건인증원', '펌프형']",샴푸,일반샴푸
바론 모링가 리페어링 샴푸 1000g,https://prod.danawa.com/info/?pcode=3446021&cate=18313515,,13940,//img.danawa.com/prod_img/500000/021/446/img/3446021_1.jpg?shrink=130:130&_v=20190610144604,"['샴푸', '약산성(pH4.5~6.5)', '설페이트프리', '대용량']",샴푸,일반샴푸
알페신 플란투어39 파이토 카페인 샴푸 가늘고 연약한 모발용 250ml,https://prod.danawa.com/info/?pcode=32262560&cate=18313515,,13970,//img.danawa.com/prod_img/500000/560/262/img/32262560_1.jpg?shrink=130:130&_v=20240115120046,"['샴푸', '가는모발']",샴푸,일반샴푸
쿤달 스칼프 리프레싱 쿨 샴푸 아쿠아민트 1058ml,https://prod.danawa.com/info/?pcode=11450475&cate=18313515,"유칼립투스잎, 티트리잎 추출물로 상쾌하게 두피 딥 클렌징!",14640,//img.danawa.com/prod_img/500000/475/450/img/11450475_1.jpg?shrink=130:130&_v=20230718133804,"['샴푸', '약산성(pH4.5~6.5)', '두피쿨링', '파라벤프리', '대용량', '펌프형']",샴푸,일반샴푸
제이숲 실크 케라틴 샴푸 2X 1000ml,https://prod.danawa.com/info/?pcode=51894680&cate=18313515,,24900,//placehold.co/130,['샴푸'],샴푸,일반샴푸
오가니스트 애플 사이다 비니거 두피 딥클렌징 샴푸 450ml,https://prod.danawa.com/info/?pcode=75001670&cate=18313515,,10680,//placehold.co/130,"['샴푸', '지성두피']",샴푸,일반샴푸
케라스타즈 방 크로놀로지스트 샴푸 1000ml,https://prod.danawa.com/info/?pcode=3832721&cate=18313515,,82840,//placehold.co/130,"['샴푸', '대용량', '캡형']",샴푸,일반샴푸
디펜드 물없이 쓰는 샴푸 200ml,https://prod.danawa.com/info/?pcode=15406499&cate=18313515,,7130,//placehold.co/130,"['샴푸', '노워시']",샴푸,일반샴푸
밀크바오밥 샴푸 화이트머스크 1000ml,https://prod.danawa.com/info/?pcode=11850652&cate=18313515,,12890,//img.danawa.com/prod_img/500000/652/850/img/11850652_1.jpg?shrink=130:130&_v=20230710154702,"['샴푸', '약산성(pH4.5~6.5)', '대용량']",샴푸,일반샴푸
제이숲 블랙제이 프로페셔널 클리닉 샴푸 1000ml,https://prod.danawa.com/info/?pcode=17279765&cate=18313515,,24900,//img.danawa.com/prod_img/500000/765/279/img/17279765_1.jpg?shrink=130:130&_v=20220901180339,"['샴푸', '약산성(pH4.5~6.5)', '실리콘프리', '대용량', '펌프형']",샴푸,일반샴푸
닥터지 두피랩 스케일링 샴푸 500g,https://prod.danawa.com/info/?pcode=16550963&cate=18313515,샴푸와 두피 스케일링을 한 번에! 약산성 2in1 샴푸,15770,//img.danawa.com/prod_img/500000/963/550/img/16550963_1.jpg?shrink=130:130&_v=20230623163604,"['샴푸', '약산성(pH4.5~6.5)', '펌프형']",샴푸,일반샴푸
엘라스틴 모이스처라이징 샴푸 1.8L,https://prod.danawa.com/info/?pcode=3945173&cate=18313515,,9920,//img.danawa.com/prod_img/500000/173/945/img/3945173_1.jpg?shrink=130:130&_v=20230419180612,"['샴푸', '대용량', '펌프형']",샴푸,일반샴푸
리엔 자윤 백단향 샴푸 950ml,https://prod.danawa.com/info/?pcode=8056933&cate=18313515,,7500,//img.danawa.com/prod_img/500000/933/056/img/8056933_1.jpg?shrink=130:130&_v=20190725113734,['샴푸'],샴푸,일반샴푸
제이숲 딥그린제이 아로마 샴푸 프렌치 라벤더 1000ml,https://prod.danawa.com/info/?pcode=15851249&cate=18313515,,19900,//img.danawa.com/prod_img/500000/249/851/img/15851249_1.jpg?shrink=130:130&_v=20230216161401,"['샴푸', '약산성(pH4.5~6.5)', '설페이트프리', '실리콘프리', '비건인증: 이브비건', '대용량']",샴푸,일반샴푸
미스터버블 피지 텁 칼라즈 유아 입욕 물감 케이스형 300g 1개,https://prod.danawa.com/info/?pcode=30497543&cate=18313515,,18210,//img.danawa.com/prod_img/500000/543/497/img/30497543_1.jpg?shrink=130:130&_v=20231207121016,"['샴푸', '바스', '샴푸', '유아동용']",샴푸,일반샴푸
케라시스 샤이닝 브라이드 퍼퓸 샴푸 1000ml,https://prod.danawa.com/info/?pcode=7458325&cate=18313515,,7620,//img.danawa.com/prod_img/500000/325/458/img/7458325_1.jpg?shrink=130:130&_v=20190314140425,"['샴푸', '대용량', '주성분: 일랑일랑꽃오일, 시트릭애씨드']",샴푸,일반샴푸
쿤달 올데이 스멜커버 청소년샴푸 트로피컬망고 400ml,https://prod.danawa.com/info/?pcode=20128208&cate=18313515,,11170,//img.danawa.com/prod_img/500000/208/128/img/20128208_1.jpg?shrink=130:130&_v=20230511153251,"['샴푸', '설페이트프리', '실리콘프리', '파라벤프리', '펌프형']",샴푸,일반샴푸
케라시스 바이올렛 로즈 퍼퓸 샴푸 1000ml,https://prod.danawa.com/info/?pcode=34383158&cate=18313515,,5400,//img.danawa.com/prod_img/500000/158/383/img/34383158_1.jpg?shrink=130:130&_v=20250313113809,"['샴푸', '영양공급', '대용량', '펌프형']",샴푸,일반샴푸
리엔 자윤 모근강화 중건성 샴푸 950ml,https://prod.danawa.com/info/?pcode=5603112&cate=18313515,,27500,//img.danawa.com/prod_img/500000/112/603/img/5603112_1.jpg?shrink=130:130&_v=20201222104518,"['샴푸', '건성두피']",샴푸,일반샴푸
오가니스트 히말라야 핑크솔트 샴푸 1100ml,https://prod.danawa.com/info/?pcode=15374069&cate=18313515,,11230,//img.danawa.com/prod_img/500000/069/374/img/15374069_1.jpg?shrink=130:130&_v=20211005171919,"['샴푸', '약산성(pH4.5~6.5)', '설페이트프리', '실리콘프리', '파라벤프리', '대용량', '펌프형']",샴푸,일반샴푸
제이숲 프로페셔널 커버업 새치 염색 블랙 300ml,https://prod.danawa.com/info/?pcode=67506296&cate=18313515,,18410,//img.danawa.com/prod_img/500000/296/506/img/67506296_1.jpg?shrink=130:130&_v=20250116121151,"['샴푸', '새치케어']",샴푸,일반샴푸
팬틴 극손상케어 샴푸 750ml,https://prod.danawa.com/info/?pcode=55450070&cate=18313515,,7390,//img.danawa.com/prod_img/500000/070/450/img/55450070_1.jpg?shrink=130:130&_v=20240604080644,"['샴푸', '손상모발']",샴푸,일반샴푸
아모레퍼시픽 헤어테라피 샴푸 리필 2L,https://prod.danawa.com/info/?pcode=29941271&cate=18313515,,7390,//img.danawa.com/prod_img/500000/271/941/img/29941271_1.jpg?shrink=130:130&_v=20231113165820,"['샴푸', '리필 대용량', '파우치형']",샴푸,일반샴푸
마이녹셀 프레스티지 스칼프 샴푸 480ml,https://prod.danawa.com/info/?pcode=47992265&cate=18313515,,20940,//img.danawa.com/prod_img/500000/265/992/img/47992265_1.jpg?shrink=130:130&_v=20250319113822,"['샴푸', '기능성인증: 탈모증상완화', '펌프형', '성분: 비오틴, 나이아신아마이드']",샴푸,일반샴푸
엘라스틴 매직컨트롤 곱슬 모발용 샴푸 600ml,https://prod.danawa.com/info/?pcode=44829485&cate=18313515,,13890,//img.danawa.com/prod_img/500000/485/829/img/44829485_1.jpg?shrink=130:130&_v=20240331145213,['샴푸'],샴푸,일반샴푸
밀본 오주아 모이스트캄 클리어 샴푸 500ml,https://prod.danawa.com/info/?pcode=19923053&cate=18313515,,76710,//img.danawa.com/prod_img/500000/053/923/img/19923053_1.jpg?shrink=130:130&_v=20231016165716,"['샴푸', '민감성두피', '펌프형']",샴푸,일반샴푸
아로마티카 라이프 유칼립투스 샴푸 15 아미노 1000ml,https://prod.danawa.com/info/?pcode=68556227&cate=18313515,,17900,//img.danawa.com/prod_img/500000/227/556/img/68556227_1.jpg?shrink=130:130&_v=20241011070759,"['샴푸', '약산성(pH4.5~6.5)', '설페이트프리', '대용량']",샴푸,일반샴푸
엘라스틴 퍼퓸 퓨어브리즈 샴푸 600ml,https://prod.danawa.com/info/?pcode=5429481&cate=18313515,,6000,//img.danawa.com/prod_img/500000/481/429/img/5429481_1.jpg?shrink=130:130&_v=20220728153512,"['샴푸', '펌프형']",샴푸,일반샴푸
리피트인 딥 퍼퓸 모이스처 샴푸 유칼립투스 1000ml,https://prod.danawa.com/info/?pcode=45940142&cate=18313515,,5900,//img.danawa.com/prod_img/500000/142/940/img/45940142_1.jpg?shrink=130:130&_v=20241225114702,['샴푸'],샴푸,일반샴푸
과일나라 밀크밀크 헤어 샴푸 1000ml,https://prod.danawa.com/info/?pcode=29730947&cate=18313515,,12680,//img.danawa.com/prod_img/500000/947/730/img/29730947_1.jpg?shrink=130:130&_v=20231102175818,"['샴푸', '대용량', '펌프형']",샴푸,일반샴푸
아모스프로페셔널 컬러 앤 펌 샴푸 1000g,https://prod.danawa.com/info/?pcode=5522108&cate=18313515,,22080,//img.danawa.com/prod_img/500000/108/522/img/5522108_1.jpg?shrink=130:130&_v=20231205090333,"['샴푸', '대용량', '펌프형']",샴푸,일반샴푸
아발론오가닉스 비오틴 비 컴플렉스 샴푸 946ml,https://prod.danawa.com/info/?pcode=3976721&cate=18313515,,25950,//img.danawa.com/prod_img/500000/721/976/img/3976721_1.jpg?shrink=130:130&_v=20210908175128,"['샴푸', '약산성(pH4.5~6.5)', '펌프형']",샴푸,일반샴푸
헤드스파7 노워시 샴푸 100ml,https://prod.danawa.com/info/?pcode=12002639&cate=18313515,,9870,//img.danawa.com/prod_img/500000/639/002/img/12002639_1.jpg?shrink=130:130&_v=20230907083220,"['샴푸', '약산성(pH4.5~6.5)', '노워시', '설페이트프리', '튜브형']",샴푸,일반샴푸
케라시스 티트리 오일 쿨링 샴푸 1000ml,https://prod.danawa.com/info/?pcode=17280758&cate=18313515,"티트리 오일과 멘톨, 쑥 추출물이 두피를 깨끗하고 시원하게!",22770,//img.danawa.com/prod_img/500000/758/280/img/17280758_1.jpg?shrink=130:130&_v=20230718145332,"['샴푸', '약산성(pH4.5~6.5)', '두피쿨링', '대용량']",샴푸,일반샴푸
부케가르니 딥 퍼퓸 샴푸 일랑일랑 500ml,https://prod.danawa.com/info/?pcode=10827846&cate=18313515,,8900,//placehold.co/130,"['샴푸', '펌프형']",샴푸,일반샴푸
비욘드 엔젤 키즈 샴푸 700ml,https://prod.danawa.com/info/?pcode=17960834&cate=18313515,,17990,//placehold.co/130,"['샴푸', '유아동용', '설페이트프리', '실리콘프리', '파라벤프리', '비건인증: 한국비건인증원', '펌프형']",샴푸,일반샴푸
르네휘테르 포티샤 두피 샴푸 600ml x2개 듀오,https://prod.danawa.com/info/?pcode=53623253&cate=18313515,,73110,//placehold.co/130,['샴푸'],샴푸,일반샴푸
케라시스 두피 클리닉 샴푸 980ml,https://prod.danawa.com/info/?pcode=17280476&cate=18313515,,5490,//placehold.co/130,"['샴푸', '건성두피', '약산성(pH4.5~6.5)', '비듬케어', '펌프형']",샴푸,일반샴푸
아로마티카 로즈마리 스칼프 스케일링 샴푸 1000ml,https://prod.danawa.com/info/?pcode=13885238&cate=18313515,,29740,//img.danawa.com/prod_img/500000/238/885/img/13885238_1.jpg?shrink=130:130&_v=20210517095548,"['샴푸', '실리콘프리', '대용량', '펌프형']",샴푸,일반샴푸
사이오스 루트인핸스 샴푸 680ml,https://prod.danawa.com/info/?pcode=14532992&cate=18313515,,8090,//img.danawa.com/prod_img/500000/992/532/img/14532992_1.jpg?shrink=130:130&_v=20210621142735,"['샴푸', '약산성(pH4.5~6.5)', '실리콘프리', '파라벤프리']",샴푸,일반샴푸
